Cod.;Nome;Fornecedor;Valor Unit.;Prazo recarga;Prazo cartão novo;UF;Cidade;Data Tarifa
7607;BR Mobilidade - Terminal Tático X Santos (Conselheiro Nébias) (Linha 934EX);BR Mobilidade;6,00;5;10;SP;São Vicente;09/01/2026
7608;BR Mobilidade - Terminal Tático X Santos (Conselheiro Nébias) (Linha 934EX) (Integração com ônibus));BR Mobilidade;6,80;5;10;SP;São Vicente;09/01/2026
7609;BR Mobilidade - Usiminas X T. Tático (Via Rod. Imigrantes/JD. N. República) (Linha 911DV1);BR Mobilidade;7,75;5;10;SP;São Vicente;09/01/2026
7610;BR Mobilidade - Usiminas X T. Tático (Via Rod. Imigrantes/JD. N. República) (Linha 911) (Integração com ônibus);BR Mobilidade;7,75;5;10;SP;São Vicente;09/01/2026
7611;BR Mobilidade - Terminal Tático X Usiminas (Via N. S. Fátima) (Linha 912) (Integração com ônibus);BR Mobilidade;7,75;5;10;SP;São Vicente;09/01/2026
7612;BR Mobilidade - Terminal Tático X Usiminas (Via N. S. Fátima / IFSP) (Linha 912);BR Mobilidade;6,80;5;10;SP;São Vicente;09/01/2026
7613;BR Mobilidade - Terminal Tático X Usiminas (Via N. S. Fátima / IFSP) (Linha 912DV1) (Integração);BR Mobilidade;7,75;5;10;SP;São Vicente;09/01/2026
7614;BR Mobilidade - Terminal Tático X Cubatão (Centro) (Linha 912BI1);BR Mobilidade;6,80;5;10;SP;São Vicente;09/01/2026
7615;BR Mobilidade - Terminal Tático X Cubatão (Centro) (Linha 912BI1) (Integração);BR Mobilidade;7,75;5;10;SP;São Vicente;09/01/2026
7616;BR Mobilidade - JD. Melvi X Conj. Athiê Jorge Coury (Linha 941);BR Mobilidade;6,80;5;10;SP;São Vicente;09/01/2026
7617;BR Mobilidade - JD. Melvi X Conj. Athiê Jorge Coury (Linha 941) (Integração com ônibus);BR Mobilidade;7,75;5;10;SP;São Vicente;09/01/2026
7618;BR Mobilidade - Samambaia X Ponta da Praia (Linha 927);BR Mobilidade;6,80;5;10;SP;São Vicente;09/01/2026
7619;BR Mobilidade - Samambaia X Ponta da Praia (Linha 927) (Integração com ônibus);BR Mobilidade;8,65;5;10;SP;São Vicente;09/01/2026
7620;BR Mobilidade - Guarujá (Ferry Boat) X Bertioga (Riviera De São Lourenço) (Linha 930) (Integração);BR Mobilidade;12,85;5;10;SP;São Vicente;09/01/2026
7621;BR Mobilidade - Guarujá (Ferry Boat) X Santos (Caruara) via Caiubura (Linha 949DV1);BR Mobilidade;5,80;5;10;SP;São Vicente;09/01/2026
7622;BR Mobilidade - Guarujá (Centro) X Santos (Monte Cabrão) (Linha 951);BR Mobilidade;5,30;5;10;SP;São Vicente;09/01/2026
9227;BR Mobilidade - Peruibe - Praia Grande (Tatico) (Linha 955);BR Mobilidade;12,75;5;10;SP;São Vicente;09/01/2026
10793;BR Mobilidade - São Vicente (Jóquei Clube) X Santos (Estação Conselheiro do VLT) (Linha 956 e 957);BR Mobilidade;6,00;5;10;SP;São Vicente;09/01/2026
15065;BR Mobilidade - Itanhaém (Gaivotas) X Santos (Linha 910);BR Mobilidade;35,80;5;10;SP;São Vicente;09/01/2026
15066;BR Mobilidade - Itanhaém (Terminal Rodoviário de Itanhaém) X Santos (Linha 921);BR Mobilidade;24,10;5;10;SP;São Vicente;09/01/2026
15600;BR Mobilidade - São Vicente (Vila Margarida) X Santos (Gonzaga) - Via Av. N. Sra. de Fatima/ Av. Ana Costa/ Pc Independencia (Linha 958);BR Mobilidade;6,00;5;10;SP;São Vicente;09/01/2026
15601;BR Mobilidade - São Vicente (Vila Margarida) X Santos (Vila Matias) - Via Praias/ Av. Ana Costa/ Estação VLT (Linha 959);BR Mobilidade;6,00;5;10;SP;São Vicente;09/01/2026
19543;BR Mobilidade - Praia Grande (Terminal Tatico) X Cubatão (Centro) (Linha 970);BR Mobilidade;6,80;5;10;SP;São Vicente;13/03/2026
16235;Bus Fácil - Ribeirão Pires - Cartão Municipal Ribeirão Pires;Bus Fácil - Ribeirão Pires - QR-Code;7,50;5;10;SP;São Paulo;05/01/2026
5799;Cidade Natureza - Cartão Monteiro Lobato X São José dos Campos;Cidade Natureza;7,10;5;10;SP;São Paulo;08/01/2026
7672;Cidade Natureza - Cartão São José dos Campos X Monteiro Lobato;Cidade Natureza;7,10;5;10;SP;São Paulo;08/01/2026
7689;Cartão São José dos Campos X São Francisco Xavier;Cidade Natureza;12,35;5;10;SP;São Paulo;08/01/2026
265;Circular Santa Luzia - Cartão Circular Santa Luzia (Rio Petrans);Circular Santa Luzia;6,50;5;10;SP;São José do Rio Preto;02/01/2024
15863;City - Barretos - Cartão Municipal Barretos;City - Barretos;4,10;5;10;SP;Barretos;30/06/2025
8527;City Transporte - Cartão Bertioga Municipal;City - Bertioga;5,00;5;10;SP;Bertioga;10/10/2023
15494;City - Votorantim - Cartão Municipal Votorantim;City - Votorantim;5,00;5;10;SP;Votorantim;07/07/2025
6751;City Transporte - Cartão Guarujá Municipal;City Transporte;5,30;5;10;SP;Guarujá;18/02/2026
8313;Condor Tur - Cartão Monte Alto Municipal;Condor Tur;3,00;5;10;SP;São Paulo;14/07/2020
289;Consórcio 123 - Cartão São José dos Campos Municipal;Consórcio 123;6,30;5;10;SP;São José dos Campos;30/01/2026
15365;Consórcio 123 - Variável;Consórcio 123;0,01;5;10;SP;São José dos Campos;20/09/2024
7102;Consórcio Bus Mais - Cartão Indaiatuba X Monte Mor (Linha 610);Consórcio Bus +;5,40;5;10;SP;Campinas;26/01/2020
7103;Consórcio Bus Mais - Cartão Indaiatuba X Americana (Linha 611);Consórcio Bus +;8,55;5;10;SP;Campinas;26/01/2020
8305;Consórcio Bus Mais - Cartão Bus + Variável;Consórcio Bus +;0,01;5;10;SP;Campinas;01/01/2000
7090;Consórcio Bus Mais - Cartão Indaiatuba X Campinas (Linha 600);Consórcio Bus Mais;8,05;5;10;SP;Campinas;06/01/2026
7091;Consórcio Bus Mais - Cartão Indaiatuba X Campinas (Linha 601);Consórcio Bus Mais;8,05;5;10;SP;Campinas;06/01/2026
7092;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 604);Consórcio Bus Mais;6,55;5;10;SP;Campinas;06/01/2026
7093;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 604DV1);Consórcio Bus Mais;6,55;5;10;SP;Campinas;06/01/2026
7094;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 604EX1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7095;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 605);Consórcio Bus Mais;6,25;5;10;SP;Campinas;08/01/2025
7096;Consórcio Bus Mais - Cartão Cosmópolis X Campinas (Linha 606);Consórcio Bus Mais;8,90;5;10;SP;Campinas;06/01/2026
7097;Consórcio Bus Mais - Cartão Cosmópolis X Campinas (Linha 606DV1);Consórcio Bus Mais;8,90;5;10;SP;Campinas;06/01/2026
7098;Consórcio Bus Mais - Cartão Artur Nogueira X Campinas (Linha 606EX1);Consórcio Bus Mais;8,90;5;10;SP;Campinas;06/01/2026
7099;Consórcio Bus Mais - Cartão Cosmópolis X Campinas (Linha 607);Consórcio Bus Mais;8,25;5;10;SP;Campinas;06/01/2026
7100;Consórcio Bus Mais - Cartão Cosmópolis X Engenheiro Coelho (Linha 608);Consórcio Bus Mais;7,25;5;10;SP;Campinas;06/01/2026
7101;Consórcio Bus Mais - Cartão Paulínia X Cosmópolis (Linha 609);Consórcio Bus Mais;7,40;5;10;SP;Campinas;06/01/2026
7104;Consórcio Bus Mais - Cartão Jaguariúna X Campinas (Linha 612);Consórcio Bus Mais;9,40;5;10;SP;Campinas;06/01/2026
7105;Consórcio Bus Mais - Cartão Jaguariúna X Campinas (Linha 612EX1 mudou para DV1);Consórcio Bus Mais;9,40;5;10;SP;Campinas;06/01/2026
7106;Consórcio Bus Mais - Cartão Itatiba X Campinas (Linha 614);Consórcio Bus Mais;15,70;5;10;SP;Campinas;06/01/2026
7107;Consórcio Bus Mais - Cartão Itatiba X Campinas (Linha 615);Consórcio Bus Mais;14,00;5;10;SP;Campinas;06/01/2026
7108;Consórcio Bus Mais - Cartão Pedreira X Campinas (Linha 616);Consórcio Bus Mais;11,85;5;10;SP;Campinas;06/01/2026
7109;Consórcio Bus Mais - Cartão Jaguariúna X Holambra (Linha 617);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7110;Consórcio Bus Mais - Cartão Jaguariúna X Holambra (Linha 617DV1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7111;Consórcio Bus Mais - Cartão Jaguariúna X Holambra (Linha 617PR1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7112;Consórcio Bus Mais - Cartão Santo Antonio de Posse X Campinas (Linha 618);Consórcio Bus Mais;11,85;5;10;SP;Campinas;06/01/2026
7113;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 619);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7114;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 619EX1);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7115;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 620);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7116;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 620EX1);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7117;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 621);Consórcio Bus Mais;5,95;5;10;SP;Campinas;06/01/2026
7118;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 622);Consórcio Bus Mais;5,95;5;10;SP;Campinas;06/01/2026
7119;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 622EX1);Consórcio Bus Mais;5,95;5;10;SP;Campinas;06/01/2026
7120;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 623);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7121;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 624);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7122;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 624DV1);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7123;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 625);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7124;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 626);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7125;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 627);Consórcio Bus Mais;5,95;5;10;SP;Campinas;06/01/2026
7126;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 628);Consórcio Bus Mais;5,95;5;10;SP;Campinas;06/01/2026
7128;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 629);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7129;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 629EX1);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7130;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 630);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7131;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 631);Consórcio Bus Mais;5,95;5;10;SP;Campinas;06/01/2026
7133;Consórcio Bus Mais - Cartão Americana X Santa Barbara D Oeste (Linha 632);Consórcio Bus Mais;5,85;5;10;SP;Campinas;06/01/2026
7134;Consórcio Bus Mais - Cartão Americana X Campinas (Linha 633);Consórcio Bus Mais;22,70;5;10;SP;Campinas;06/01/2026
7135;Consórcio Bus Mais - Cartão Americana X Nova Odessa (Linha 634);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7136;Consórcio Bus Mais - Cartão Americana X Campinas (Linha 635);Consórcio Bus Mais;15,90;5;10;SP;Campinas;06/01/2026
7137;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 636);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7138;Consórcio Bus Mais - Cartão Nova Odessa X Campinas (Linha 636EX1);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7139;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 636PR1);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7140;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 636PR2);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7141;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 637);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7142;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 638);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7143;Consórcio Bus Mais - Cartão Americana X Sumaré (Linha 639);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7144;Consórcio Bus Mais - Cartão Americana X Sumaré (Linha 640);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7145;Consórcio Bus Mais - Cartão Americana X Sumaré (Linha 640EX1);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7146;Consórcio Bus Mais - Cartão Americana X Campinas (Linha 642);Consórcio Bus Mais;15,90;5;10;SP;Campinas;06/01/2026
7147;Consórcio Bus Mais - Cartão Americana X Sumaré (Linha 644);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7148;Consórcio Bus Mais - Cartão Americana X Nova Odessa (Linha 647);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7149;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 649);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7150;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 649EX1);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7151;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 651);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7153;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 652);Consórcio Bus Mais;7,10;5;10;SP;Campinas;06/01/2026
7154;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 652EX1);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7155;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 652EX2);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7156;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 653);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7157;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 654);Consórcio Bus Mais;7,40;5;10;SP;Campinas;06/01/2026
7158;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 654BI1);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7159;Consórcio Bus Mais - Cartão Monte Mor X Campinas (Linha 708BI1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7160;Consórcio Bus Mais - Cartão Jaguariúna X Campinas (Linha714);Consórcio Bus Mais;9,40;5;10;SP;Campinas;06/01/2026
7161;Consórcio Bus Mais - Cartão Jaguariúna X Campinas (Linha 715);Consórcio Bus Mais;9,40;5;10;SP;Campinas;06/01/2026
7162;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 655);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7163;Consórcio Bus Mais - Cartão Jaguariúna X Santo Antônio De Posse (Linha 719);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7164;Consórcio Bus Mais - Cartão Vinhedo X Campinas (Linha 724);Consórcio Bus Mais;6,75;5;10;SP;Campinas;06/01/2026
7165;Consórcio Bus Mais - Cartão Vinhedo X Campinas (Linha 727);Consórcio Bus Mais;6,75;5;10;SP;Campinas;06/01/2026
7166;Consórcio Bus Mais - Cartão Vinhedo X Campinas (Linha 727EX1);Consórcio Bus Mais;6,75;5;10;SP;Campinas;06/01/2026
7167;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 655DV1);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7168;Consórcio Bus Mais - Cartão Santo Antônio De Posse X Campinas (Linha734);Consórcio Bus Mais;10,05;5;10;SP;Campinas;06/01/2026
7169;Consórcio Bus Mais - Cartão Artur Nogueira X Holambra (Linha 736);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7170;Consórcio Bus Mais - Cartão Cosmópolis X Holambra (Linha 737);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7171;Consórcio Bus Mais - Cartão Indaiatuba X Vinhedo (Linha 738);Consórcio Bus Mais;6,80;5;10;SP;Campinas;13/01/2025
7172;Consórcio Bus Mais - Cartão Indaiatuba X Campinas (Linha 738VP1);Consórcio Bus Mais;6,80;5;10;SP;Campinas;08/01/2025
7174;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 655PR1);Consórcio Bus Mais;7,40;5;10;SP;Campinas;06/01/2026
7175;Consórcio Bus Mais - Cartão Hortolândia X Campinas (Linha 739);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7176;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 657);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7177;Consórcio Bus Mais - Cartão Monte Mor X Campinas (Linha 708BI2);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7178;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 658);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7179;Consórcio Bus Mais - Cartão Monte Mor X Campinas (Linha 709);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7180;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 659);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7181;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 660);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7182;Consórcio Bus Mais - Cartão Monte Mor X Campinas (Linha 709EX1);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7183;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 661);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7184;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 662);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7185;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 740);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7186;Consórcio Bus Mais - Cartão Sumaré X Campinas (Linha 663);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7187;Consórcio Bus Mais - Cartão Hortolândia X Campinas (Linha 741);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7189;Consórcio Bus Mais - Cartão Paulínia X Campinas (Linha 664);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7190;Consórcio Bus Mais - Cartão Hortolândia X Campinas (Linha 742);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7192;Consórcio Bus Mais - Cartão Sumaré X Paulínia (Linha 666);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7193;Consórcio Bus Mais - Cartão Sumaré X Hortolândia (Linha 668);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7194;Consórcio Bus Mais - Cartão Cosmópolis X Campinas (Linha 744);Consórcio Bus Mais;8,90;5;10;SP;Campinas;06/01/2026
7195;Consórcio Bus Mais - Cartão Hortolândia X Monte Mor (Linha 745);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7196;Consórcio Bus Mais - Cartão Santo Antonio de Posse X Holambra (Linha 673);Consórcio Bus Mais;5,90;5;10;SP;Campinas;06/01/2026
7198;Consórcio Bus Mais - Cartão Hortolândia X Campinas (Linha 746);Consórcio Bus Mais;7,10;5;10;SP;Campinas;06/01/2026
7199;Consórcio Bus Mais - Cartão Santo Antonio de Posse X Holambra (Linha 673EX1);Consórcio Bus Mais;5,90;5;10;SP;Campinas;06/01/2026
7200;Consórcio Bus Mais - Cartão Sumaré X Americana (Linha 749);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7201;Consórcio Bus Mais - Cartão Santo Antonio de Posse X Holambra (Linha 673EX2);Consórcio Bus Mais;5,90;5;10;SP;Campinas;06/01/2026
7202;Consórcio Bus Mais - Cartão Santa Barbara D Oeste X Americana (Linha 750);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7203;Consórcio Bus Mais - Cartão Vinhedo X Campinas (Linha 674);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7204;Consórcio Bus Mais - Cartão Sumaré X Hortolândia (Linha 751);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7205;Consórcio Bus Mais - Cartão Vinhedo X Valinhos (Linha 674VP1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7206;Consórcio Bus Mais - Cartão Hortolândia X Sumaré (Linha 752);Consórcio Bus Mais;7,35;5;10;SP;Campinas;06/01/2026
7207;Consórcio Bus Mais - Cartão Vinhedo X Valinhos (Linha 674VP2);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7208;Consórcio Bus Mais - Cartão Sumaré X Hortolândia (Linha 755);Consórcio Bus Mais;7,00;5;10;SP;Campinas;08/01/2025
7209;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 675);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7210;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 676);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7211;Consórcio Bus Mais - Cartão Sumaré X Nova Odessa (Linha 756);Consórcio Bus Mais;5,90;5;10;SP;Campinas;08/01/2025
7212;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 677);Consórcio Bus Mais;6,00;5;10;SP;Campinas;06/01/2026
7213;Consórcio Bus Mais - Cartão Itatiba X Morungaba (Linha 758);Consórcio Bus Mais;6,70;5;10;SP;Campinas;06/01/2026
7214;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 677DV1);Consórcio Bus Mais;6,00;5;10;SP;Campinas;06/01/2026
7215;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 678);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7216;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 679);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7217;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 680);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7218;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 680VP1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7219;Consórcio Bus Mais - Cartão Valinhos X Campinas (Linha 683);Consórcio Bus Mais;6,15;5;10;SP;Campinas;06/01/2026
7220;Consórcio Bus Mais - Cartão Valinhos X Vinhedo (Linha 685);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7221;Consórcio Bus Mais - Cartão Vinhedo X Campinas (Linha 686);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
7222;Consórcio Bus Mais - Cartão Vinhedo X Campinas (Linha 686BI1);Consórcio Bus Mais;6,50;5;10;SP;Campinas;06/01/2026
